fuente,categoria,subcategoria,producto_tipo,marca,descripcion,presentacion,codigo_barras,precio_referencia,url_fuente,fecha_consulta
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Puro Botella 1L","1 L",,58.50,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-puro-botella-1l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,ACAVILLE,"Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella 250ml","250 ml",,23.90,https://www.plazavea.com.pe/aceite-de-oliva-acaville-extra-virgen-gourmet-botella-250ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,ACAVILLE,"Aceite de Oliva ACAVILLE Extra Virgen Botella 500ml","500 ml",,29.50,https://www.plazavea.com.pe/aceite-de-oliva-acaville-extra-virgen-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,CARBONELL,"Aceite de Oliva CARBONELL Sabor Afrutado Intenso Botella 500ml","500 ml",8410010813729,32.90,https://www.plazavea.com.pe/aceite-de-oliva-carbonell-sabor-afrutado-intenso-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,ACAVILLE,"Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella 500ml","500 ml",,35.90,https://www.plazavea.com.pe/aceite-de-oliva-acaville-extra-virgen-gourmet-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BELL'S,"Aceite de Oliva BELL'S Virgen Botella 900ml","900 ml",,39.50,https://www.plazavea.com.pe/aceite-de-oliva-bells-virgen-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Puro Botella 500ml","500 ml",,33.50,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-puro-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,CARBONELL,"Aceite de Oliva Extra Virgen Dosificado CARBONELL Botella 460ml","460 ml",8410010512028,25.90,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-dosificado-carbonell-botella-460ml-20633836/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"EL CORTE INGLÉS SELECTION","Aceite de Oliva Virgen EL CORTE INGLÉS Botella 500ml","500 ml",,,https://www.plazavea.com.pe/aceite-de-oliva-virgen-el-corte-ingles-botella-500ml-20568914/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"EL CORTE INGLÉS","Aceite de Oliva Extra Virgen EL CORTE INGLÉS Botella 750ml","750 ml",,,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-el-corte-ingles-botella-750ml-20568913/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"IMPORTADO MC","Aceite de Oliva Extra Virgen Coppini Clásico  500 ml - Italiano Premium Aceite de Oliva Extra Virgen Coppini Clásico 500 ml - Italiano Premium","500 ml",8006724750209,,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-coppini-clasico-500-ml-italiano-premium-102065912/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"IMPORTADO MC","Aceite de Oliva Extra Virgen Coppini Clásico 750 ml - Italiano Premium","750 ml",8006724750209,,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-coppini-clasico-750-ml-italiano-premium-102065868/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"IMPORTADO MC","Aceite de Oliva Extra Virgen Coppini Clásico 5 L - Italiano Premium","5 L",8006724750209,,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-coppini-clasico-5-l-italiano-premium-102065464/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"ALKALINE CARE","Aceite De Coco 500ml  + 250ml Aceite De Oliva","500 ml",,,https://www.plazavea.com.pe/aceite-de-coco-500ml-250ml-aceite-de-oliva-101810107/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,ACAVILLE,"Aceite de Coco Virgen ACAVILLE Frasco 650ml","650 ml",7751586000634,48.90,https://www.plazavea.com.pe/aceite-de-coco-virgen-acaville-frasco-650ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"ALKALINE CARE","Aceite De Coco 2Lts Frasco Alkaline Care",,,,https://www.plazavea.com.pe/aceite-de-coco-2lts-frasco-alkaline-care-101647192/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"ALKALINE CARE","Aceite De Coco 500ml  + 250ml Aceite De Oliva","500 ml",,,https://www.plazavea.com.pe/aceite-de-coco-500ml-250ml-aceite-de-oliva-101647171/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"ALKALINE CARE","Aceite De Coco 1Lt Frasco Alkaline Care","1 Lt",,,https://www.plazavea.com.pe/aceite-de-coco-1lt-frasco-alkaline-care-101647154/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"ALKALINE CARE","Aceite De Coco 3Lts Frasco",,,,https://www.plazavea.com.pe/aceite-de-coco-3lts-frasco-101647146/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BASCONTTI,"Aceite de Oliva BASCONTTI Extra Virgen Botella 500ml","500 ml",7750535140018,36.90,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-bascontti-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,FLORIDA,"Aceite de Maíz FLORIDA Botella 900ml","900 ml",7751158012768,8.90,https://www.plazavea.com.pe/aceite-de-maiz-florida-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"OLIVOS DEL SUR","Aceite de Oliva Extra Virgen OLIVOS DEL SUR Botella 1L","1 L",7750262001712,69.90,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-olivos-del-sur-botella-1l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,GENÉRICO,"Aceite de Coco Perurganic Extra Virgen 120ml","120 ml",7759164000014,,https://www.plazavea.com.pe/aceite-de-coco-perurganic-extra-virgen-120ml-101505055/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,GENÉRICO,"Aceite de Coco Perurganic Extra Virgen 458ml","458 ml",7759164000038,,https://www.plazavea.com.pe/aceite-de-coco-perurganic-extra-virgen-458ml-101503734/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,GENÉRICO,"Aceite de Coco Perurganic Extra Virgen 720ml","720 ml",7759164000045,,https://www.plazavea.com.pe/aceite-de-coco-perurganic-extra-virgen-720ml-101503255/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,GENÉRICO,"Aceite de Coco Perurganic Extra Virgen 250ml","250 ml",7759164000021,,https://www.plazavea.com.pe/aceite-de-coco-perurganic-extra-virgen-250ml-101503254/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,PAM,"Aceite de Oliva PAM Spray 141g","141 g",,,https://www.plazavea.com.pe/aceite-de-oliva-pam-spray-141g/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"LA PATRONA","Aceite Vegetal LA PATRONA Bidón 5L","5 L",7750431770067,37.20,https://www.plazavea.com.pe/aceite-vegetal-la-patrona-bidon-5l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,WESSON,"Aceite Vegetal WESSON Canola Botella 1.18L","1.18 L",,41.90,https://www.plazavea.com.pe/aceite-vegetal-wesson-canola-botella-1-18l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,DELEITE,"Aceite Vegetal Premium DELEITE Bidón 3L","3 L",7759222002127,24.10,https://www.plazavea.com.pe/aceite-vegetal-premium-deleite-bidon-3l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BELTRAN,"Aceite de Soya Vegetal BELTRAN Galonera 3L","3 L",7751144001561,23.60,https://www.plazavea.com.pe/aceite-de-soya-vegetal-beltran-galonera-3l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BELTRAN,"Aceite Vegetal BELTRAN Botella 900ml","900 ml",7751144000564,7.10,https://www.plazavea.com.pe/aceite-vegetal-beltran-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,GENÉRICO,"Aceite de Oliva Extra Virgen OLIVAM (500 ml)","500 ml",,,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-olivam-500-ml-101143923/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BRANA,"Aceite Esencial de Eucalipto BRANA (15ml)","15 ml",,,https://www.plazavea.com.pe/aceite-esencial-de-eucalipto-brana-15ml-101143883/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BRANA,"Aceite Vegetal de Rosa Mosqueta BRANA (30ml)","30 ml",,,https://www.plazavea.com.pe/aceite-vegetal-de-rosa-mosqueta-brana-30ml-101143882/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BRANA,"Aceite Esencial de Romero BRANA (15ml)","15 ml",,,https://www.plazavea.com.pe/aceite-esencial-de-romero-brana-15ml-101143881/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,BRANA,"Aceite Vegetal de Ricino BRANA (30ml)","30 ml",,,https://www.plazavea.com.pe/aceite-vegetal-de-ricino-brana-30ml-101143880/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,PERUVIAN,"Aceite de Coco Virgen Orgánico PERUVIAN HEALTH Frasco 250ml","250 ml",606110254083,25.00,https://www.plazavea.com.pe/aceite-de-coco-virgen-organico-peruvian-health-frasco-250ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"OLIVOS DEL SUR","Aceite de Oliva Extra Virgen OLIVO DEL SUR Premium Botella 750ml","750 ml",7750262000678,69.60,https://www.plazavea.com.pe/aceite-de-oliva-extra-virgen-olivo-del-sur-premium-botella-750ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,TONDERO,"Aceite Premium TONDERO Botella 900ml","900 ml",7750672001159,8.00,https://www.plazavea.com.pe/aceite-premium-tondero-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,DELEITE,"Aceite Vegetal DELEITE Premium Botella 900ml","900 ml",7759222002080,7.30,https://www.plazavea.com.pe/aceite-vegetal-deleite-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,OLEICO,"Aceite de Cártamo OLEICO Botella 710ml","710 ml",7501491062643,27.99,https://www.plazavea.com.pe/aceite-de-cartamo-oleico-botella-710ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"SANTA NATURA","Aceite de Sacha Inchi Santa Natura",,,,https://www.plazavea.com.pe/aceite-de-sacha-inchi-santa-natura-100060928/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"SANTA NATURA","Aceite de Oliva Santa Natura",,,,https://www.plazavea.com.pe/aceite-de-oliva-santa-natura-100060852/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"SANTA NATURA","Aceite de Copaiba Santa Natura 30ml","30 ml",,,https://www.plazavea.com.pe/aceite-de-copaiba-santa-natura-30ml-100060741/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"SANTA NATURA","Aceite de Coco Puro Santa Natura",,,,https://www.plazavea.com.pe/aceite-de-coco-puro-santa-natura-100060713/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"NATURALLY DIVINE","Aceite de Magnesio Naturally Divine 200 ml","200 ml",680193706295,,https://www.plazavea.com.pe/aceite-de-magnesio-naturally-divine-200-ml-99962083/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"NATURALLY DIVINE","Aceite de Coco Virgen Naturally Divine 120ml","120 ml",680193706035,,https://www.plazavea.com.pe/aceite-de-coco-virgen-naturally-divine-120ml-99962079/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,ARCOR,"Aceite de Maíz ARCOR Botella 900ml","900 ml",7790580160807,20.90,https://www.plazavea.com.pe/aceite-de-maiz-arcor-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 2L","2 L",7752612000956,88.50,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-extra-virgen-botella-2l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"OLIVOS DEL SUR","Aceite de Ajonjolí OLIVOS DEL SUR Botella 500ml","500 ml",,31.90,https://www.plazavea.com.pe/aceite-de-ajonjoli-olivos-del-sur-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,VALDEPORRES,"Aceite de Oliva VALDEPORRES Intenso Botella 1L","1 L",,39.90,https://www.plazavea.com.pe/aceite-de-oliva-valdeporres-intenso-botella-1l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,NUTRIOMEGA,"Aceite de Sacha Inchi NUTRIOMEGA Extra Virgen Botella 250ml","250 ml",,27.40,https://www.plazavea.com.pe/aceite-de-sacha-inchi-nutriomega-extra-virgen-botella-250ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"OLIVOS DEL SUR","Aceite de Oliva OLIVOS DEL SUR Puro Botella 500ml","500 ml",7750262554843,42.50,https://www.plazavea.com.pe/aceite-de-oliva-olivos-del-sur-puro-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 200ml","200 ml",,10.20,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-extra-virgen-botella-200ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 500ml","500 ml",,25.50,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-extra-virgen-botella-500ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Extra Virgen Spray 275ml","275 ml",,24.90,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-extra-virgen-spray-275ml/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,"HUERTO ALAMEIN","Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 1L","1 L",7752612605588,66.00,https://www.plazavea.com.pe/aceite-de-oliva-huerto-alamein-extra-virgen-botella-1l/p,2026-09-08
PLAZAVEA,ABARROTES,ACEITES,,SOYA,"Aceite de Soya SOYA Botella 900ml","900 ml",7891080806711,6.00,https://www.plazavea.com.pe/aceite-de-soya-soya-botella-900ml/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Extra Añejo FARAON Naranja Bolsa 5kg","5 kg",7754294000095,22.50,https://www.plazavea.com.pe/arroz-extra-faraon-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Extra COSTEÑO Bolsa 5Kg","5 Kg",7755139246890,20.90,https://www.plazavea.com.pe/arroz-extra-costeno-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Extra Añejo Premium FARAÓN Bolsa 10Kg","10 Kg",7758950000146,47.90,https://www.plazavea.com.pe/arroz-extra-anejo-premium-faraon-bolsa-10-kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Añejo Extra COSTEÑO Bolsa 5Kg","5 Kg",7755139003363,19.90,https://www.plazavea.com.pe/arroz-anejo-extra-costeno-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Extra COSTEÑO Bolsa 750g","750 g",7755139161759,4.50,https://www.plazavea.com.pe/arroz-extra-costeno-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,VALLENORTE,"Arroz Extra Añejo VALLENORTE Gran Reserva Bolsa 5Kg","5 Kg",7754725781616,21.90,https://www.plazavea.com.pe/arroz-extra-vallenorte-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz Extra GRAN CHALAN Añejo Bolsa 5Kg","5 Kg",7757018000586,20.70,https://www.plazavea.com.pe/arroz-extra-gran-chalan-bolsa-5-kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,VALLENORTE,"Arroz Extra VALLENORTE Gran Reserva Bolsa 750g","750 g",7754725001219,4.30,https://www.plazavea.com.pe/arroz-extra-vallenorte-gran-reserva-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Extra FARAON Bolsa 750g","750 g",7754294000071,4.00,https://www.plazavea.com.pe/arroz-extra-faraon-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,PAISANA,"Arroz Extra PAISANA Bolsa 5Kg","5 Kg",7755139002809,20.50,https://www.plazavea.com.pe/arroz-extra-paisana-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,PAISANA,"Arroz Superior PAISANA Bolsa 5Kg","5 Kg",,18.50,https://www.plazavea.com.pe/arroz-superior-paisana-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Superior BELL'S Bolsa 5Kg","5 Kg",,16.50,https://www.plazavea.com.pe/arroz-superior-bells-bolas-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Extra BELL'S Bolsa 5Kg","5 Kg",7750020750197,17.50,https://www.plazavea.com.pe/arroz-extra-bells-bolsa-5kg-19073/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Extra BELL'S Saco 10Kg","10 Kg",2200203889251,31.90,https://www.plazavea.com.pe/arroz-extra-bells-saco-10kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,VALLENORTE,"Arroz Integral VALLENORTE Bolsa 750g","750 g",7754725000670,5.60,https://www.plazavea.com.pe/arroz-integral-vallenorte-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz FARAON Añejo Amarillo G3 Bolsa 5kg","5 kg",7758950000337,18.90,https://www.plazavea.com.pe/arroz-superior-faraon-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,PAISANA,"Arroz Extra PAISANA Bolsa 1Kg","1 Kg",,4.80,https://www.plazavea.com.pe/arroz-extra-paisana-bolsa-1kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Extra BELL'S Bolsa 750g","750 g",,3.50,https://www.plazavea.com.pe/arroz-extra-bells-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Integral BELL'S Bolsa 750g","750 g",,3.80,https://www.plazavea.com.pe/arroz-integral-bells-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Integral COSTEÑO Bolsa 750g","750 g",,6.50,https://www.plazavea.com.pe/arroz-integral-costeno-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Añejo Extra COSTEÑO Bolsa 750g","750 g",7755139003356,4.30,https://www.plazavea.com.pe/arroz-anejo-extra-costeno-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Añejo Amarillo FARAÓN G3 Bolsa 1Kg","1 Kg",7758950000900,4.90,https://www.plazavea.com.pe/arroz-anejo-amarillo-faraon-g3-bolsa-1kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,PAISANA,"Arroz Superior PAISANA Bolsa 1Kg","1 Kg",,4.30,https://www.plazavea.com.pe/arroz-superior-paisana-bolsa-1kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Integral BELL'S Bolsa 5Kg","5 Kg",,22.90,https://www.plazavea.com.pe/arroz-integral-bells-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Superior BELL'S Bolsa 750g","750 g",,2.90,https://www.plazavea.com.pe/arroz-superior-bells-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Extra Añejo BELL'S Bolsa 5Kg","5 Kg",,19.90,https://www.plazavea.com.pe/arroz-extra-anejo-bells-bolsa-5kg-20565230/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Blanco FARAON Extra Añejo Negro Bolsa 5Kg","5 Kg",7758950001099,21.20,https://www.plazavea.com.pe/arroz-blanco-faraon-extra-anejo-negro-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz Extra Gourmet  Añejo GRAN CHALAN Bolsa 5Kg","5 Kg",7757018000098,21.70,https://www.plazavea.com.pe/arroz-extra-gourmetanejo-gran-chalan-paquete-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz GRAN CHALAN Extra Añejo Bolsa 750g","750 g",7757018000579,4.30,https://www.plazavea.com.pe/arroz-gran-chalan-extra-anejo-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Parbolizado COSTEÑO Bolsa 750g","750 g",,5.60,https://www.plazavea.com.pe/arroz-parbolizado-costeno-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,PAISANA,"Arroz Extra Añejo PAISANA Bolsa 5Kg","5 Kg",,21.50,https://www.plazavea.com.pe/arroz-extra-anejo-paisana-bolsa-5kg-20567239/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"BELL'S SELECCIÓN","Arroz Extra BELL'S Selección Bolsa 750g","750 g",,3.90,https://www.plazavea.com.pe/arroz-extra-anejo-bells-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BELL'S,"Arroz Extra Añejo BELL'S Saco 10Kg","10 Kg",2200205652327,38.50,https://www.plazavea.com.pe/arroz-extra-anejo-bells-saco-10kg-20565232/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,BARCIDDA,"Arroz Japónico BARCIDDA Bolsa 500g","500 g",,5.90,https://www.plazavea.com.pe/arroz-japonico-barcidda-bolsa-500g-20567238/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"TESORO DEL CAMPO","Arroz Glaseado TESORO DEL CAMPO Bolsa 1Kg","1 Kg",7751130000066,7.80,https://www.plazavea.com.pe/arroz-glaseado-tesoro-del-campo-bolsa-1kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,GENÉRICO,"Arroz Sticky Glutinoso Grano Largo 1kg","1 kg",,22.00,https://www.plazavea.com.pe/arroz-sticky-glutinoso-grano-largo-1kg-101551388/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,SCOTTI,"Risotto Tartufo Instantánea SCOTTI Bolsa 210g","210 g",8001860257131,12.90,https://www.plazavea.com.pe/risotto-tartufo-instantanea-scotti-bolsa-210g-20205767/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,SCOTTI,"Arroz Carnaroli SCOTTI Funghi Porcin Bolsa 210g","210 g",8001860257827,13.90,https://www.plazavea.com.pe/arroz-carnaroli-scotti-funghi-porcin-bolsa-210g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,SCOTTI,"Arroz Arborio SCOTTI Caja 1Kg","1 Kg",8001860201011,40.90,https://www.plazavea.com.pe/arroz-arborio-scotti-caja-1kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,VALLENORTE,"Arroz Superior VALLENORTE Bolsa 5Kg","5 Kg",,21.90,https://www.plazavea.com.pe/arroz-superior-vallenorte-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Arborio COSTEÑO Bolsa 750g","750 g",,11.90,https://www.plazavea.com.pe/arroz-arborio-costeno-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,GENÉRICO,"Arroz Sticky Calrose Perlado Grano Medio 1kg","1 kg",,,https://www.plazavea.com.pe/arroz-sticky-calrose-perlado-grano-medio-1kg-101551395/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑO,"Arroz Añejo Extra COSTEÑO Saco 10Kg","10 Kg",7755139003547,40.70,https://www.plazavea.com.pe/arroz-anejo-extra-costeno-saco-10kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Superior FARAON Rojo Bolsa 5Kg","5 Kg",7754294000101,24.90,https://www.plazavea.com.pe/arroz-superior-faraon-rojo-bolsa-5kg-20211980/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,FARAON,"Arroz Extra Añejo FARAÓN Saco 50Kg","50 Kg",7758950000023,175.00,https://www.plazavea.com.pe/arroz-extra-anejo-faraon-saco-50kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,GENÉRICO,"Arroz Glutinoso Oriental a Granel 1kg","1 kg",,,https://www.plazavea.com.pe/arroz-glutinoso-oriental-a-granel-1kg-101180256/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,SAMAN,"Arroz Extra Tacuari SAMAN Saco 50Kg","50 Kg",7755139069871,212.00,https://www.plazavea.com.pe/arroz-extra-tacuari-saman-saco-50kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,PACASMAYO,"Arroz Extra PACASMAYO Añejo Bolsa 5kg","5 kg",7750453480043,26.90,https://www.plazavea.com.pe/arroz-extra-pacasmayo-anejo-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz Superior Añejo GRAN CHALAN Bolsa 750g","750 g",7757018000623,4.50,https://www.plazavea.com.pe/arroz-superior-anejo-gran-chalan-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz Extra Añejo GRAN CHALAN Gourmet Saco 50 kg","50 kg",7757018000562,230.90,https://www.plazavea.com.pe/arroz-gourmet-extra-viejo-gran-chalan-saco-50kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,COSTEÑITO,"Arroz Añejo Extra COSTEÑITO Saco 50Kg","50 Kg",7755139003417,210.00,https://www.plazavea.com.pe/arroz-anejo-extra-costenito-saco-50kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz Superior GRAN CHALAN Gran Añejo Bolsa 5Kg","5 Kg",7757018000593,22.50,https://www.plazavea.com.pe/arroz-superior-gran-chalan-gran-anejo-bolsa-5kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"GRAN CHALAN","Arroz Extra GRAN CHALAN Añejo Saco 50Kg","50 Kg",7757018000609,229.90,https://www.plazavea.com.pe/arroz-extra-gran-chalan-anejo-saco-50kg/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"COSECHA NORTEÑA","Arroz Familiar COSECHA NORTEÑA Bolsa 750g","750 g",7754725001417,2.80,https://www.plazavea.com.pe/arroz-familiar-cosecha-nortena-bolsa-750g/p,2026-09-08
PLAZAVEA,ABARROTES,ARROZ,,"COSECHA NORTEÑA","Arroz Familiar COSECHA NORTEÑA Bolsa 5Kg","5 Kg",7754725001424,17.40,https://www.plazavea.com.pe/arroz-familiar-cosecha-nortena-bolsa-5kg/p,2026-09-08
