codigo_interno,codigo_barras,descripcion,categoria,subcategoria,producto_tipo,unidad,marca,presentacion,operacion,afecto_isc,afecto_ivap,requiere_revision_tributaria,precio_compra,precio_venta,fecha_vencimiento,tipo_producto,foto,detraccion,stock_minimo,fuente,url_fuente
ABA-DES-000112,7758574005145,"Avena Con Chía y Algarrobo Quaker 330 g",ABARROTES,DESAYUNO,,UNIDAD,Quaker,"330 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/avena-con-ch-a-y-algarrobo-quaker-330g-517269/p
ABA-DES-000241,736684997632,"Avena Con Hojuela Sin Gluten LA Purita Bolsa 800 g",ABARROTES,DESAYUNO,,UNIDAD,"La Purita","800 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/avena-con-hojuela-sin-gluten-la-purita-bolsa-800g/p
ABA-DES-000219,736684997625,"Avena Con Hojuela Sin Gluten LA Purita Frasco 1.5 kg",ABARROTES,DESAYUNO,,UNIDAD,"La Purita","1.5 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/avena-con-hojuela-sin-gluten-la-purita-frasco-1-5kg/p
ABA-DES-000513,7752025007023,"Avena Con Maca Quaker 330 g",ABARROTES,DESAYUNO,,UNIDAD,Quaker,"330 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/avena-con-maca-quaker-330g-519089/p
ABA-DES-000488,7758574006241,"Avena Con Maca Quaker 850 g",ABARROTES,DESAYUNO,,UNIDAD,Quaker,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/avena-con-maca-quaker-850g-1034276/p
ABA-DES-000514,7752143000210,"Avena Con Quinua Quaker 330 g",ABARROTES,DESAYUNO,,UNIDAD,Quaker,"330 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/avena-con-quinua-quaker-330g-180029/p
ABA-DES-000460,7758574005749,"Avena Con Quinua Quaker 850 g",ABARROTES,DESAYUNO,,UNIDAD,Quaker,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/avena-con-quinua-quaker-850g-1004101/p
ABA-DES-000702,7759699001616,"Avena En Hojuelas Amaru Bolsa 900 g",ABARROTES,DESAYUNO,,UNIDAD,Amaru,"900 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/avena-en-hojuelas-amaru-bolsa-900g/p
ABA-FID-000275,8002590007829,"Agnesi Fideos Integrales Misura Spaghetti Bolsa 500 g",ABARROTES,FIDEOS,,UNIDAD,Agnesi,"500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-spaghetti-integral-misura-bolsa-500g/p
ABA-FID-000072,7752193007542,"Cabello de Ángel Al Huevo la Montanara Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,"La Montanara","250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/cabello-de-angel-al-huevo-la-montanara-bolsa-250-g/p
ABA-FID-000002,7750243037549,"Cabello de Ángel Don Vittorio 250 g",ABARROTES,FIDEOS,,UNIDAD,"Don Vittorio","250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/cabello-de-angel-don-vittorio-250g-2/p
ABA-FID-000009,7750243047227,"Cabello de Ángel Nicolini 250 g",ABARROTES,FIDEOS,,UNIDAD,Nicolini,"250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/cabello-de-angel-nicolini-250g-26553/p
ABA-FID-000044,7750885217583,"Cabello de Ángel Nro 24 Molitalia Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,Molitalia,"250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/cabello-de-angel-nro-24-molitalia-bolsa-250-g/p
ABA-FID-000081,7807910024651,"Canutos Cuisine & Co 500 g",ABARROTES,FIDEOS,,UNIDAD,"Cuisine Co","500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/canutos-cuisine-co-500g-569519/p
ABA-FID-000082,7807910034353,"Corbatas Cuisine & Co 500 g",ABARROTES,FIDEOS,,UNIDAD,"Cuisine Co","500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/corbatas-cuisine-co-500g-569518/p
ABA-FID-000124,8001200023808,"Eliche Agnesi Tricolor Nro 656 Bolsa 500 g",ABARROTES,FIDEOS,,UNIDAD,Agnesi,"500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/eliche-agnesi-tricolor-nro-656-bolsa-500-g-2/p
ABA-FID-000029,7750243072977,"Fettuccini Don Vittorio 950 g",ABARROTES,FIDEOS,,UNIDAD,"Don Vittorio","950 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/fettuccini-don-vittorio-950g-962241/p
ABA-FID-000063,8004690050507,"Fettucine la Molisana Paquete 500 g",ABARROTES,FIDEOS,,UNIDAD,"La Molisana","500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/fettucine-la-molisana-paquete-500-g-2/p
ABA-FID-000134,8009800012253,"Fetuccini Al Huevo Festaiola Agnesi Bolsa 250 g Fetuccini Al Huevo Festaiola Agnesi Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,Agnesi,"250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/fetuccini-al-huevo-festaiola-agnesi-bolsa-250-g-2/p
ABA-FID-000043,7752193004640,"Fetuccini Extra Huevo la Montanara Bolsa 500 g",ABARROTES,FIDEOS,,UNIDAD,"La Montanara","500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/fetuccini-extra-huevo-la-montanara-bolsa-500-g-2/p
ABA-FID-000259,7759654000098,"Fideo Al Vapor Choung LEE Seco Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,"Choung Lee","250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-al-vapor-choung-lee-seco-bolsa-250g/p
ABA-FID-000178,7750243041768,"Fideo Cabello de Ángel Lavaggi Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,Lavaggi,"250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-cabello-de-angel-lavaggi-bolsa-250g/p
ABA-FID-000141,7750243082372,"Fideo Canuto Chico DON Vittorio Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,"Don Vittorio","250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-canuto-chico-don-vittorio-bolsa-250g-20503661/p
ABA-FID-000337,7750243074674,"Fideo Canuto Chico Lavaggi Bolsa 235 g",ABARROTES,FIDEOS,,UNIDAD,Lavaggi,"235 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-canuto-chico-lavaggi-bolsa-235g/p
ABA-FID-000336,7750243074667,"Fideo Canuto Rayado Lavaggi Bolsa 235 g",ABARROTES,FIDEOS,,UNIDAD,Lavaggi,"235 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-canuto-rayado-lavaggi-bolsa-235g/p
ABA-FID-000271,7750013855557,"Fideo Chino SAN SEN Bolsa 1 kg",ABARROTES,FIDEOS,,UNIDAD,"San Sen","1 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-chino-san-sen-1kg/p
ABA-FID-000199,7750013855564,"Fideo Chino SAN SEN Bolsa 500 g",ABARROTES,FIDEOS,,UNIDAD,"San Sen","500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-chino-san-sen-bolsa-500g-1/p
ABA-FID-000572,7709990080438,"Fideo Codito EL Dorado Lentejas Rojas Sin Gluten Bolsa 250 g",ABARROTES,FIDEOS,,UNIDAD,"El Dorado","250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fideo-codito-el-dorado-lentejas-rojas-sin-gluten-bolsa-250g/p
ABA-MEN-000031,7751130759322,"Alverja Verde Tesoro del Campo Bolsa 350 g",ABARROTES,MENESTRAS,,UNIDAD,"Tesoro del Campo","350 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/alverja-verde-tesoro-del-campo-bolsa-350-g-44914/p
ABA-MEN-000124,7750446300143,"Ari Superfood Quinua Tricolor Orgánica",ABARROTES,MENESTRAS,,UNIDAD,"Ari Superfood",,PENDIENTE,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/quinua-tricolor-organica-102118881/p
ABA-MEN-000024,7751130000608,"Arveja Cuisine & Co 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Cuisine Co","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/arveja-cuisine-co-500g-753562/p
ABA-MEN-000008,7758003087193,"Arveja Partida Costeño 500 g",ABARROTES,MENESTRAS,,UNIDAD,Costeño,"500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/arveja-partida-costeno-500g-30039/p
ABA-MEN-000105,7751130801595,"Arveja Partida Tesoro DEL Campo Bolsa 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Tesoro del Campo","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/arveja-partida-tesoro-del-campo-bolsa-500g/p
ABA-MEN-000057,7757786000054,"Arveja Verde Partida Cosecha Andina 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Cosecha Andina","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/arveja-verde-partida-cosecha-andina-500g-1047287/p
ABA-MEN-000133,7758950000580,"Arveja Verde Partida Faraon X500 g",ABARROTES,MENESTRAS,,UNIDAD,Faraón,"500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/arveja-verde-partida-faraon-x500g/p
ABA-MEN-000017,7751130000752,"Arveja Verde Partida Máxima 400 g",ABARROTES,MENESTRAS,,UNIDAD,Maxima,"400 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/arveja-verde-partida-m-xima-400g-1067495/p
ABA-MEN-000078,7754725000588,"Arveja Verde Valle Norte Bolsa 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Valle Norte","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/arveja-verde-valle-norte-bolsa-500-g-724132/p
ABA-MEN-000123,788070516484,"Fenogreco Biocenter Natural X 100 g",ABARROTES,MENESTRAS,,UNIDAD,"Biocenter Natural","100 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/fenogreco-biocenter-natural-x-100-g-101808733/p
ABA-MEN-000112,7751130140120,"Frejol Canario Tesoro DEL Campo Bolsa 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Tesoro del Campo","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/frejol-canario-tesoro-del-campo-bolsa-500g/p
ABA-MEN-000044,7757786000078,"Frijol Canario Camanejo Cosecha Andina 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Cosecha Andina","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-canario-camanejo-cosecha-andina-500g-1047291/p
ABA-MEN-000010,7758003542180,"Frijol Canario Costeño 500 g",ABARROTES,MENESTRAS,,UNIDAD,Costeño,"500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-canario-costeno-500g/p
ABA-MEN-000006,7751130000615,"Frijol Canario Cuisine & Co 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Cuisine Co","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-canario-cuisine-co-500g-2/p
ABA-MEN-000134,7758950000610,"Frijol Canario Faraon X500 g",ABARROTES,MENESTRAS,,UNIDAD,Faraón,"500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/frijol-canario-faraon-x500g/p
ABA-MEN-000005,7751130000738,"Frijol Canario Máxima 400 g",ABARROTES,MENESTRAS,,UNIDAD,Maxima,"400 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-canario-m-xima-400g-1067496/p
ABA-MEN-000187,7754725000595,"Frijol Canario Valle Norte Bolsa 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Valle Norte","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-canario-valle-norte-bolsa-500-g-2/p
ABA-MEN-000164,7758003548694,"Frijol Castilla Costeño 500 g",ABARROTES,MENESTRAS,,UNIDAD,Costeño,"500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-castilla-costeno-500g/p
ABA-MEN-000168,7751130000899,"Frijol Castilla Cuisine & Co 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Cuisine Co","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-castilla-cuisine-co-500g-1067494/p
ABA-MEN-000192,7751130000042,"Frijol Castilla Tesoro del Campo Bolsa 500 g",ABARROTES,MENESTRAS,,UNIDAD,"Tesoro del Campo","500 g",PENDIENTE,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/frijol-castilla-tesoro-del-campo-bolsa-500-g-2/p
ABA-SAL-000186,7753107174497,"Pimienta 4 Estaciones Negra Molida Sobre 60 g",ABARROTES,SAL,,UNIDAD,4estaciones,,GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-4-estaciones-negra-molida-sobre-60gr-489249/p
ABA-SAL-000069,7753107114264,"Pimienta Blanca Molida 4 Estaciones Sobre 14 g",ABARROTES,SAL,,UNIDAD,4estaciones,"14 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-blanca-molida-4-estaciones-sobre-14g-67492/p
ABA-SAL-000078,7751037000404,"Pimienta Lopesa Sobre 20 g Paquete 5 un",ABARROTES,SAL,,UNIDAD,Lopesa,"20 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-lopesa-sobre-20g-paquete-5un/p
ABA-SAL-000006,7753121004022,"Pimienta Molida Sibarita Sobre 21.6 g Bolsa 6 un",ABARROTES,SAL,,UNIDAD,Sibarita,"21.6 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-molida-sibarita-sobre-21-6g-bolsa-6un/p
ABA-SAL-000043,7753226000547,"Pimienta Negra Maras Gourmet Bolsa 30 g",ABARROTES,SAL,,UNIDAD,"Maras Gourmet","30 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-negra-maras-gourmet-bolsa-30g/p
ABA-SAL-000070,7753107114240,"Pimienta Negra Molida 4 Estaciones Sobre 15 g",ABARROTES,SAL,,UNIDAD,4estaciones,"15 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-negra-molida-4-estaciones-sobre-15g-67478/p
ABA-SAL-000044,7753226000332,"Pimienta Negra Molida Maras Gourmet Frasco 60 g",ABARROTES,SAL,,UNIDAD,"Maras Gourmet","60 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-negra-molida-maras-gourmet-frasco-60g/p
ABA-SAL-000074,7753121002554,"Pimienta Pura Sibarita Bolsa 250 g",ABARROTES,SAL,,UNIDAD,Sibarita,"250 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-pura-sibarita-bolsa-250g/p
ABA-SAL-000064,7753121002738,"Pimienta Sibarita Entera Sobre 10 g",ABARROTES,SAL,,UNIDAD,Sibarita,"10 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/pimienta-sibarita-entera-sobre-15gr/p
ABA-SAL-000062,7809561700076,"Sal Biosal 50% Menos Sodio Frasco 500 g",ABARROTES,SAL,,UNIDAD,Biosal,"500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-biosal-50-menos-sodio-frasco-500-gr/p
ABA-SAL-000065,7803600000400,"Sal Biosal 50% Menos Sodio Pote 850 g",ABARROTES,SAL,,UNIDAD,Biosal,"850 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/biosal-50-menos-sodio-pote-850gr/p
ABA-SAL-000022,7803600000158,"Sal Biosal Liviana En Sodio Frasco 125 g",ABARROTES,SAL,,UNIDAD,Biosal,"125 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-biosal-liviana-en-sodio-frasco-125-gr/p
ABA-SAL-000017,7755019000192,"Sal Fina de Mesa Emsal Frasco 125 g",ABARROTES,SAL,,UNIDAD,Emsal,"125 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-fina-de-mesa-emsal-frasco-125g/p
ABA-SAL-000016,7755019000185,"Sal Fina de Mesa Emsal Frasco 500 g",ABARROTES,SAL,,UNIDAD,Emsal,"500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-fina-de-mesa-emsal-frasco-500g/p
ABA-SAL-000045,7753226001261,"Sal Maras Gourmet Ahumada Bolsa 600 g",ABARROTES,SAL,,UNIDAD,"Maras Gourmet","600 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-maras-gourmet-ahumada-bolsa-600g/p
ABA-SAL-000023,7753226000233,"Sal Maras Gourmet Con Especies Moledor Frasco 100 g",ABARROTES,SAL,,UNIDAD,"Maras Gourmet","100 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-maras-gourmet-con-especies-moledor-frasco-100g/p
ABA-SAL-000046,7753226000028,"Sal Rosada SAL DE Maras Caja 600 g",ABARROTES,SAL,,UNIDAD,"Sal de Maras","600 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-rosada-sal-de-maras-caja-600g/p
ABA-SAL-000151,788070517450,"Sal Rosada de Maras Biocenter Natural X 1 kg",ABARROTES,SAL,,UNIDAD,"Biocenter Natural","1 kg",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-rosada-de-maras-biocenter-natural-x-1-kg-101816303/p
ABA-SAL-000169,7753226000318,"Sal de Maras Gourmet Especial Bolsa 500 g",ABARROTES,SAL,,UNIDAD,Gourmet,"500 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-de-maras-gourmet-especial-bolsa-500g/p
ABA-SAL-000176,7756378000137,"Sal de Maras Gruesa Onza Molinillo Frasco 100 g",ABARROTES,SAL,,UNIDAD,Onza,"100 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/sal-de-maras-onza-gruesa-molinil-frasco-100g/p
ABA-SAZ-000322,7752633000010,"Aderezo Cantones Perú Pride Bolsa 85 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"Peru Pride","85 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/aderezo-cantones-peru-pride-bolsa-85g/p
ABA-SAZ-000301,7751761000015,"Aderezo Criollo 2 Banderas Bolsa 90 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"2 Banderas","90 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/salsa-2-banderas-aderezo-criollo-bolsa-90gr/p
ABA-SAZ-000321,7752633000027,"Aderezo Especial Perú Pride Bolsa 90 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"Peru Pride","90 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/aderezo-especial-peru-pride-bolsa-90g/p
ABA-SAZ-000299,7756139157360,"Aderezo Para Carne de Cerdo Piki Bolsa 100 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Piki,"100 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/salsa-piki-aderezo-para-carne-de-cerdo-bolsa-100gr/p
ABA-SAZ-000276,7751761000190,"Aderezo Para Lechón 2 Banderas Empaque 300 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"2 Banderas","300 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/salsa-2-banderas-aderezo-para-lechon-bolsa-300g/p
ABA-SAZ-000320,7752633000034,"Aderezo Para Pavo y Cerdo Perú Pride Bolsa 220 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"Peru Pride","220 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/aderezo-para-pavo-y-cerdo-peru-pride-bolsa-220g/p
ABA-SAZ-000319,7752633000041,"Aderezo Parrillero Perú Pride Bolsa 400 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"Peru Pride","400 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/aderezo-parrillero-peru-pride-bolsa-400g/p
ABA-SAZ-000298,7751761000022,"Aderezo Tipo Oriental 2 Banderas Con Soya y Especias Bolsa 85 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"2 Banderas","85 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/salsa-2-banderas-tipo-oriental-con-soya-y-especias-bolsa-85gr/p
ABA-SAZ-000069,7804649670111,"Aderezo de Tomate Harmless Ketchup 352 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Harmless,"352 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/ketchup-original-harmless-x-390g/p
ABA-SAZ-000294,7750020147409,"Ají Amarillo Bell's Frasco 240 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Bell's,"240 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/crema-bells-con-aji-amarillo-mostaza-y-aceite-vegetal-frasco-240gr/p
ABA-SAZ-000303,7750020158238,"Ají Huacatay Bell's Frasco 240 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Bell's,"240 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/crema-bells-con-aji-amarillo-y-huacatay-frasco-240gr/p
ABA-SAZ-000168,8445291716506,"Caldo En Polvo Maggi Sabor A Carne Caja 42 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Maggi,"42 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/caldo-en-polvo-maggi-sabor-a-carne-caja-42g/p
ABA-SAZ-000169,8445291710856,"Caldo En Polvo Maggi Sabor A Gallina Caja 42 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Maggi,"42 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/caldo-en-polvo-maggi-sabor-a-gallina-caja-42g/p
ABA-SAZ-000136,7754487002080,"Caldo de Tocino Doña Gusta Concentrado En Polvo Sobre 7 g Caja 6 un",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"Doña Gusta","7 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/caldo-de-tocino-dona-gusta-concentrado-en-polvo-sobre-7g-caja-6un/p
ABA-SAZ-000162,7754487000420,"Concentrado En Polvo Doña Gusta Caldo Sabor A Costilla de Res Caja 6 un",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"Doña Gusta","6 un",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/concentrado-en-polvo-dona-gusta-caldo-sabor-a-costilla-de-res-caja-42gr/p
ABA-SAZ-000111,8005110200014,"Concentrado de Tomate Mutti Lata 210 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Mutti,"210 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/concentrado-de-tomate-mutti-lata-210g/p
ABA-SAZ-000289,7750020159945,"Crema Bell's Rocoto Molido Frasco 240 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Bell's,"240 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/crema-bells-rocoto-molido-frasco-240g/p
ABA-SAZ-000317,7758900000349,"Crema de Ají Ricasa Sachet 10 g Caja 250 un",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,Ricasa,"10 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/crema-de-aji-ricasa-sachet-10g-caja-250un/p
ABA-SAZ-000227,8433329076388,"Crema de Vinagre Balsámico EL Corte Inglés Botella 250 ml",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"El Corte Ingles","250 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/crema-de-vinagre-balsamico-el-corte-ingles-botella-250ml/p
ABA-SAZ-000105,8433329071000,"El Corte Ingles Tomate Frito EL Cortés Inglés Frasco 560 g",ABARROTES,"SALSAS Y SAZONADORES",,UNIDAD,"El Corte Ingles","560 g",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/tomate-frito-el-cortes-ingles-frasco-560g/p
BEB-AGU-000114,7750670018104,"Agua Alcalina Sin Gas Cielo Botella 350 ml Paquete 15 un",BEBIDAS,AGUA,,UNIDAD,Cielo,"350 ml",GRAVADO,0,0,0,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/agua-alcalina-sin-gas-cielo-botella-350ml-paquete-15un/p
